index	prediction
4140	entailment
4141	entailment
4142	entailment
4143	entailment
4144	entailment
4145	entailment
4146	entailment
4147	entailment
4148	entailment
4149	entailment
4150	entailment
4151	entailment
4152	entailment
4153	entailment
4154	entailment
4155	entailment
4156	entailment
4157	entailment
4158	entailment
4159	entailment
4160	entailment
4161	entailment
4162	entailment
4163	entailment
4164	entailment
4165	entailment
4166	entailment
4167	entailment
4168	entailment
4169	entailment
4170	entailment
4171	entailment
4172	entailment
4173	entailment
4174	entailment
4175	entailment
4176	entailment
4177	entailment
4178	entailment
4179	entailment
4180	entailment
4181	entailment
4182	entailment
4183	entailment
4184	entailment
4185	entailment
4186	entailment
4187	entailment
4188	entailment
4189	entailment
4190	entailment
4191	entailment
4192	entailment
4193	entailment
4194	entailment
4195	entailment
4196	entailment
4197	entailment
4198	entailment
4199	entailment
4200	entailment
4201	entailment
4202	entailment
4203	entailment
4204	entailment
4205	entailment
4206	entailment
4207	entailment
4208	entailment
4209	entailment
4210	entailment
4211	entailment
4212	entailment
4213	entailment
4214	entailment
4215	entailment
4216	entailment
4217	entailment
4218	entailment
4219	entailment
4220	entailment
4221	entailment
4222	entailment
4223	entailment
4224	entailment
4225	entailment
4226	entailment
4227	entailment
4228	entailment
4229	entailment
4230	entailment
4231	entailment
4232	entailment
4233	entailment
4234	entailment
4235	entailment
4236	entailment
4237	entailment
4238	entailment
4239	entailment
4240	entailment
4241	entailment
4242	entailment
4243	entailment
4244	entailment
4245	entailment
4246	entailment
4247	entailment
4248	entailment
4249	entailment
4250	entailment
4251	entailment
4252	entailment
4253	entailment
4254	entailment
4255	entailment
4256	entailment
4257	entailment
4258	entailment
4259	entailment
4260	entailment
4261	entailment
4262	entailment
4263	entailment
4264	entailment
4265	entailment
4266	entailment
4267	entailment
4268	entailment
4269	entailment
4270	entailment
4271	entailment
4272	entailment
4273	entailment
4274	entailment
4275	entailment
4276	entailment
4277	entailment
4278	entailment
4279	entailment
4280	entailment
4281	entailment
4282	entailment
4283	entailment
4284	entailment
4285	entailment
4286	entailment
4287	entailment
4288	entailment
4289	entailment
4290	entailment
4291	entailment
4292	entailment
4293	entailment
4294	entailment
4295	entailment
4296	entailment
4297	entailment
4298	entailment
4299	entailment
4300	entailment
4301	entailment
4302	entailment
4303	entailment
4304	entailment
4305	entailment
4306	entailment
4307	entailment
4308	entailment
4309	entailment
4310	entailment
4311	entailment
4312	entailment
4313	entailment
4314	entailment
4315	entailment
4316	entailment
4317	entailment
4318	entailment
4319	entailment
4320	entailment
4321	entailment
4322	entailment
4323	entailment
4324	entailment
4325	entailment
4326	entailment
4327	entailment
4328	entailment
4329	entailment
4330	entailment
4331	entailment
4332	entailment
4333	entailment
4334	entailment
4335	entailment
4336	entailment
4337	entailment
4338	entailment
4339	entailment
4340	entailment
4341	entailment
4342	entailment
4343	entailment
4344	entailment
4345	entailment
4346	entailment
4347	entailment
4348	entailment
4349	entailment
4350	entailment
4351	entailment
4352	entailment
4353	entailment
4354	entailment
4355	entailment
4356	entailment
4357	entailment
4358	entailment
4359	entailment
4360	entailment
4361	entailment
4362	entailment
4363	entailment
4364	entailment
4365	entailment
4366	entailment
4367	entailment
4368	entailment
4369	entailment
4370	entailment
4371	entailment
4372	entailment
4373	entailment
4374	entailment
4375	entailment
4376	entailment
4377	entailment
4378	entailment
4379	entailment
4380	entailment
4381	entailment
4382	entailment
4383	entailment
4384	entailment
4385	entailment
4386	entailment
4387	entailment
4388	entailment
4389	entailment
4390	entailment
4391	entailment
4392	entailment
4393	entailment
4394	entailment
4395	entailment
4396	entailment
4397	entailment
4398	entailment
4399	entailment
4400	entailment
4401	entailment
4402	entailment
4403	entailment
4404	entailment
4405	entailment
4406	entailment
4407	entailment
4408	entailment
4409	entailment
4410	entailment
4411	entailment
4412	entailment
4413	entailment
4414	entailment
4415	entailment
4416	entailment
4417	entailment
4418	entailment
4419	entailment
4420	entailment
4421	entailment
4422	entailment
4423	entailment
4424	entailment
4425	entailment
4426	entailment
4427	entailment
4428	entailment
4429	entailment
4430	entailment
4431	entailment
4432	entailment
4433	entailment
4434	entailment
4435	entailment
4436	entailment
4437	entailment
4438	entailment
4439	entailment
4440	entailment
4441	entailment
4442	entailment
4443	entailment
4444	entailment
4445	entailment
4446	entailment
4447	entailment
4448	entailment
4449	entailment
4450	entailment
4451	entailment
4452	entailment
4453	entailment
4454	entailment
4455	entailment
4456	entailment
4457	entailment
4458	entailment
4459	entailment
4460	entailment
4461	entailment
4462	entailment
4463	entailment
4464	entailment
4465	entailment
4466	entailment
4467	entailment
4468	entailment
4469	entailment
4470	entailment
4471	entailment
4472	entailment
4473	entailment
4474	entailment
4475	entailment
4476	entailment
4477	entailment
4478	entailment
4479	entailment
4480	entailment
4481	entailment
4482	entailment
4483	entailment
4484	entailment
4485	entailment
4486	entailment
4487	entailment
4488	entailment
4489	entailment
4490	entailment
4491	entailment
4492	entailment
4493	entailment
4494	entailment
4495	entailment
4496	entailment
4497	entailment
4498	entailment
4499	entailment
4500	entailment
4501	entailment
4502	entailment
4503	entailment
4504	entailment
4505	entailment
4506	entailment
4507	entailment
4508	entailment
4509	entailment
4510	entailment
4511	entailment
4512	entailment
4513	entailment
4514	entailment
4515	entailment
4516	entailment
4517	entailment
4518	entailment
4519	entailment
4520	entailment
4521	entailment
4522	entailment
4523	entailment
4524	entailment
4525	entailment
4526	entailment
4527	entailment
4528	entailment
4529	entailment
4530	entailment
4531	entailment
4532	entailment
4533	entailment
4534	entailment
4535	entailment
4536	entailment
4537	entailment
4538	entailment
4539	entailment
4540	entailment
4541	entailment
4542	entailment
4543	entailment
4544	entailment
4545	entailment
4546	entailment
4547	entailment
4548	entailment
4549	entailment
4550	entailment
4551	entailment
4552	entailment
4553	entailment
4554	entailment
4555	entailment
4556	entailment
4557	entailment
4558	entailment
4559	entailment
4560	entailment
4561	entailment
4562	entailment
4563	entailment
4564	entailment
4565	entailment
4566	entailment
4567	entailment
4568	entailment
4569	entailment
4570	entailment
4571	entailment
4572	entailment
4573	entailment
4574	entailment
4575	entailment
4576	entailment
4577	entailment
4578	entailment
4579	entailment
4580	entailment
4581	entailment
4582	entailment
4583	entailment
4584	entailment
4585	entailment
4586	entailment
4587	entailment
4588	entailment
4589	entailment
4590	entailment
4591	entailment
4592	entailment
4593	entailment
4594	entailment
4595	entailment
4596	entailment
4597	entailment
4598	entailment
4599	entailment
4600	entailment
4601	entailment
4602	entailment
4603	entailment
4604	entailment
4605	entailment
4606	entailment
4607	entailment
4608	entailment
4609	entailment
4610	entailment
4611	entailment
4612	entailment
4613	entailment
4614	entailment
4615	entailment
4616	entailment
4617	entailment
4618	entailment
4619	entailment
4620	entailment
4621	entailment
4622	entailment
4623	entailment
4624	entailment
4625	entailment
4626	entailment
4627	entailment
4628	entailment
4629	entailment
4630	entailment
4631	entailment
4632	entailment
4633	entailment
4634	entailment
4635	entailment
4636	entailment
4637	entailment
4638	entailment
4639	entailment
4640	entailment
4641	entailment
4642	entailment
4643	entailment
4644	entailment
4645	entailment
4646	entailment
4647	entailment
4648	entailment
4649	entailment
4650	entailment
4651	entailment
4652	entailment
4653	entailment
4654	entailment
4655	entailment
4656	entailment
4657	entailment
4658	entailment
4659	entailment
4660	entailment
4661	entailment
4662	entailment
4663	entailment
4664	entailment
4665	entailment
4666	entailment
4667	entailment
4668	entailment
4669	entailment
4670	entailment
4671	entailment
4672	entailment
4673	entailment
4674	entailment
4675	entailment
4676	entailment
4677	entailment
4678	entailment
4679	entailment
4680	entailment
4681	entailment
4682	entailment
4683	entailment
4684	entailment
4685	entailment
4686	entailment
4687	entailment
4688	entailment
4689	entailment
4690	entailment
4691	entailment
4692	entailment
4693	entailment
4694	entailment
4695	entailment
4696	entailment
4697	entailment
4698	entailment
4699	entailment
4700	entailment
4701	entailment
4702	entailment
4703	entailment
4704	entailment
4705	entailment
4706	entailment
4707	entailment
4708	entailment
4709	entailment
4710	entailment
4711	entailment
4712	entailment
4713	entailment
4714	entailment
4715	entailment
4716	entailment
4717	entailment
4718	entailment
4719	entailment
4720	entailment
4721	entailment
4722	entailment
4723	entailment
4724	entailment
4725	entailment
4726	entailment
4727	entailment
4728	entailment
4729	entailment
4730	entailment
4731	entailment
4732	entailment
4733	entailment
4734	entailment
4735	entailment
4736	entailment
4737	entailment
4738	entailment
4739	entailment
4740	entailment
4741	entailment
4742	entailment
4743	entailment
4744	entailment
4745	entailment
4746	entailment
4747	entailment
4748	entailment
4749	entailment
4750	entailment
4751	entailment
4752	entailment
4753	entailment
4754	entailment
4755	entailment
4756	entailment
4757	entailment
4758	entailment
4759	entailment
4760	entailment
4761	entailment
4762	entailment
4763	entailment
4764	entailment
4765	entailment
4766	entailment
4767	entailment
4768	entailment
4769	entailment
4770	entailment
4771	entailment
4772	entailment
4773	entailment
4774	entailment
4775	entailment
4776	entailment
4777	entailment
4778	entailment
4779	entailment
4780	entailment
4781	entailment
4782	entailment
4783	entailment
4784	entailment
4785	entailment
4786	entailment
4787	entailment
4788	entailment
4789	entailment
4790	entailment
4791	entailment
4792	entailment
4793	entailment
4794	entailment
4795	entailment
4796	entailment
4797	entailment
4798	entailment
4799	entailment
4800	entailment
4801	entailment
4802	entailment
4803	entailment
4804	entailment
4805	entailment
4806	entailment
4807	entailment
4808	entailment
4809	entailment
4810	entailment
4811	entailment
4812	entailment
4813	entailment
4814	entailment
4815	entailment
4816	entailment
4817	entailment
4818	entailment
4819	entailment
4820	entailment
4821	entailment
4822	entailment
4823	entailment
4824	entailment
4825	entailment
4826	entailment
4827	entailment
4828	entailment
4829	entailment
4830	entailment
4831	entailment
4832	entailment
4833	entailment
4834	entailment
4835	entailment
4836	entailment
4837	entailment
4838	entailment
4839	entailment
4840	entailment
4841	entailment
4842	entailment
4843	entailment
4844	entailment
4845	entailment
4846	entailment
4847	entailment
4848	entailment
4849	entailment
4850	entailment
4851	entailment
4852	entailment
4853	entailment
4854	entailment
4855	entailment
4856	entailment
4857	entailment
4858	entailment
4859	entailment
4860	entailment
4861	entailment
4862	entailment
4863	entailment
4864	entailment
4865	entailment
4866	entailment
4867	entailment
4868	entailment
4869	entailment
4870	entailment
4871	entailment
4872	entailment
4873	entailment
4874	entailment
4875	entailment
4876	entailment
4877	entailment
4878	entailment
4879	entailment
4880	entailment
4881	entailment
4882	entailment
4883	entailment
4884	entailment
4885	entailment
4886	entailment
4887	entailment
4888	entailment
4889	entailment
4890	entailment
4891	entailment
4892	entailment
4893	entailment
4894	entailment
4895	entailment
4896	entailment
4897	entailment
4898	entailment
4899	entailment
4900	entailment
4901	entailment
4902	entailment
4903	entailment
4904	entailment
4905	entailment
4906	entailment
4907	entailment
4908	entailment
4909	entailment
4910	entailment
4911	entailment
4912	entailment
4913	entailment
4914	entailment
4915	entailment
4916	entailment
4917	entailment
4918	entailment
4919	entailment
4920	entailment
4921	entailment
4922	entailment
4923	entailment
4924	entailment
4925	entailment
4926	entailment
4927	entailment
4928	entailment
4929	entailment
4930	entailment
4931	entailment
4932	entailment
4933	entailment
4934	entailment
4935	entailment
4936	entailment
4937	entailment
4938	entailment
4939	entailment
4940	entailment
4941	entailment
4942	entailment
4943	entailment
4944	entailment
4945	entailment
4946	entailment
4947	entailment
4948	entailment
4949	entailment
4950	entailment
4951	entailment
4952	entailment
4953	entailment
4954	entailment
4955	entailment
4956	entailment
4957	entailment
4958	entailment
4959	entailment
4960	entailment
4961	entailment
4962	entailment
4963	entailment
4964	entailment
4965	entailment
4966	entailment
4967	entailment
4968	entailment
4969	entailment
4970	entailment
4971	entailment
4972	entailment
4973	entailment
4974	entailment
4975	entailment
4976	entailment
4977	entailment
4978	entailment
4979	entailment
4980	entailment
4981	entailment
4982	entailment
4983	entailment
4984	entailment
4985	entailment
4986	entailment
4987	entailment
4988	entailment
4989	entailment
4990	entailment
4991	entailment
4992	entailment
4993	entailment
4994	entailment
4995	entailment
4996	entailment
4997	entailment
4998	entailment
4999	entailment
5000	entailment
5001	entailment
5002	entailment
5003	entailment
5004	entailment
5005	entailment
5006	entailment
5007	entailment
5008	entailment
5009	entailment
5010	entailment
5011	entailment
5012	entailment
5013	entailment
5014	entailment
5015	entailment
5016	entailment
5017	entailment
5018	entailment
5019	entailment
5020	entailment
5021	entailment
5022	entailment
5023	entailment
5024	entailment
5025	entailment
5026	entailment
5027	entailment
5028	entailment
5029	entailment
5030	entailment
5031	entailment
5032	entailment
5033	entailment
5034	entailment
5035	entailment
5036	entailment
5037	entailment
5038	entailment
5039	entailment
5040	entailment
5041	entailment
5042	entailment
5043	entailment
5044	entailment
5045	entailment
5046	entailment
5047	entailment
5048	entailment
5049	entailment
5050	entailment
5051	entailment
5052	entailment
5053	entailment
5054	entailment
5055	entailment
5056	entailment
5057	entailment
5058	entailment
5059	entailment
5060	entailment
5061	entailment
5062	entailment
5063	entailment
5064	entailment
5065	entailment
5066	entailment
5067	entailment
5068	entailment
5069	entailment
5070	entailment
5071	entailment
5072	entailment
5073	entailment
5074	entailment
5075	entailment
5076	entailment
5077	entailment
5078	entailment
5079	entailment
5080	entailment
5081	entailment
5082	entailment
5083	entailment
5084	entailment
5085	entailment
5086	entailment
5087	entailment
5088	entailment
5089	entailment
5090	entailment
5091	entailment
5092	entailment
5093	entailment
5094	entailment
5095	entailment
5096	entailment
5097	entailment
5098	entailment
5099	entailment
5100	entailment
5101	entailment
5102	entailment
5103	entailment
5104	entailment
5105	entailment
5106	entailment
5107	entailment
5108	entailment
5109	entailment
5110	entailment
5111	entailment
5112	entailment
5113	entailment
5114	entailment
5115	entailment
5116	entailment
5117	entailment
5118	entailment
5119	entailment
5120	entailment
5121	entailment
5122	entailment
5123	entailment
5124	entailment
5125	entailment
5126	entailment
5127	entailment
5128	entailment
5129	entailment
5130	entailment
5131	entailment
5132	entailment
5133	entailment
5134	entailment
5135	entailment
5136	entailment
5137	entailment
5138	entailment
5139	entailment
5140	entailment
5141	entailment
5142	entailment
5143	entailment
5144	entailment
5145	entailment
5146	entailment
5147	entailment
5148	entailment
5149	entailment
5150	entailment
5151	entailment
5152	entailment
5153	entailment
5154	entailment
5155	entailment
5156	entailment
5157	entailment
5158	entailment
5159	entailment
5160	entailment
5161	entailment
5162	entailment
5163	entailment
5164	entailment
5165	entailment
5166	entailment
5167	entailment
5168	entailment
5169	entailment
5170	entailment
5171	entailment
5172	entailment
5173	entailment
5174	entailment
5175	entailment
5176	entailment
5177	entailment
5178	entailment
5179	entailment
5180	entailment
5181	entailment
5182	entailment
5183	entailment
5184	entailment
5185	entailment
5186	entailment
5187	entailment
5188	entailment
5189	entailment
5190	entailment
5191	entailment
5192	entailment
5193	entailment
5194	entailment
5195	entailment
5196	entailment
5197	entailment
5198	entailment
5199	entailment
5200	entailment
5201	entailment
5202	entailment
5203	entailment
5204	entailment
5205	entailment
5206	entailment
5207	entailment
5208	entailment
5209	entailment
5210	entailment
5211	entailment
5212	entailment
5213	entailment
5214	entailment
5215	entailment
5216	entailment
5217	entailment
5218	entailment
5219	entailment
5220	entailment
5221	entailment
5222	entailment
5223	entailment
5224	entailment
5225	entailment
5226	entailment
5227	entailment
5228	entailment
5229	entailment
5230	entailment
5231	entailment
5232	entailment
5233	entailment
5234	entailment
5235	entailment
5236	entailment
5237	entailment
5238	entailment
5239	entailment
5240	entailment
5241	entailment
5242	entailment
5243	entailment
5244	entailment
5245	entailment
5246	entailment
5247	entailment
5248	entailment
5249	entailment
5250	entailment
5251	entailment
5252	entailment
5253	entailment
5254	entailment
5255	entailment
5256	entailment
5257	entailment
5258	entailment
5259	entailment
5260	entailment
5261	entailment
5262	entailment
5263	entailment
5264	entailment
5265	entailment
5266	entailment
5267	entailment
5268	entailment
5269	entailment
5270	entailment
5271	entailment
5272	entailment
5273	entailment
5274	entailment
5275	entailment
5276	entailment
5277	entailment
5278	entailment
5279	entailment
5280	entailment
5281	entailment
5282	entailment
5283	entailment
5284	entailment
5285	entailment
5286	entailment
5287	entailment
5288	entailment
5289	entailment
5290	entailment
5291	entailment
5292	entailment
5293	entailment
5294	entailment
5295	entailment
5296	entailment
5297	entailment
5298	entailment
5299	entailment
5300	entailment
5301	entailment
5302	entailment
5303	entailment
5304	entailment
5305	entailment
5306	entailment
5307	entailment
5308	entailment
5309	entailment
5310	entailment
5311	entailment
5312	entailment
5313	entailment
5314	entailment
5315	entailment
5316	entailment
5317	entailment
5318	entailment
5319	entailment
5320	entailment
5321	entailment
5322	entailment
5323	entailment
5324	entailment
5325	entailment
5326	entailment
5327	entailment
5328	entailment
5329	entailment
5330	entailment
5331	entailment
5332	entailment
5333	entailment
5334	entailment
5335	entailment
5336	entailment
5337	entailment
5338	entailment
5339	entailment
5340	entailment
5341	entailment
5342	entailment
5343	entailment
5344	entailment
5345	entailment
5346	entailment
5347	entailment
5348	entailment
5349	entailment
5350	entailment
5351	entailment
5352	entailment
5353	entailment
5354	entailment
5355	entailment
5356	entailment
5357	entailment
5358	entailment
5359	entailment
5360	entailment
5361	entailment
5362	entailment
5363	entailment
5364	entailment
5365	entailment
5366	entailment
5367	entailment
5368	entailment
5369	entailment
5370	entailment
5371	entailment
5372	entailment
5373	entailment
5374	entailment
5375	entailment
5376	entailment
5377	entailment
5378	entailment
5379	entailment
5380	entailment
5381	entailment
5382	entailment
5383	entailment
5384	entailment
5385	entailment
5386	entailment
5387	entailment
5388	entailment
5389	entailment
5390	entailment
5391	entailment
5392	entailment
5393	entailment
5394	entailment
5395	entailment
5396	entailment
5397	entailment
5398	entailment
5399	entailment
5400	entailment
5401	entailment
5402	entailment
5403	entailment
5404	entailment
5405	entailment
5406	entailment
5407	entailment
5408	entailment
5409	entailment
5410	entailment
5411	entailment
5412	entailment
5413	entailment
5414	entailment
5415	entailment
5416	entailment
5417	entailment
5418	entailment
5419	entailment
5420	entailment
5421	entailment
5422	entailment
5423	entailment
5424	entailment
5425	entailment
5426	entailment
5427	entailment
5428	entailment
5429	entailment
5430	entailment
5431	entailment
5432	entailment
5433	entailment
5434	entailment
5435	entailment
5436	entailment
5437	entailment
5438	entailment
5439	entailment
5440	entailment
5441	entailment
5442	entailment
5443	entailment
5444	entailment
5445	entailment
5446	entailment
5447	entailment
5448	entailment
5449	entailment
5450	entailment
5451	entailment
5452	entailment
5453	entailment
5454	entailment
5455	entailment
5456	entailment
5457	entailment
5458	entailment
5459	entailment
5460	entailment
5461	entailment
5462	entailment
